subject,questionNo,chapter,oldConcept,newConcept,changed,matchingBasis,questionSnippet,exampleSnippet,answerLeakCheck,reviewNote
linux,76,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,PATH 환경 변수 값을 출력하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,77,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,환경 변수 MODE 에 값 test 를 설정하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,78,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,apt update 를 관리자 권한으로 실행하는 명령어를 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,79,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,chmod 명령어의 매뉴얼을 확인하는 명령어를 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,80,제8장 관리자 권한·도움말·환경 변수,권한과 chmod,sudo·man·export,Y,지문/정답 명령어/경로 유형 기준 매칭,python 명령어가 어느 경로에 있는지 확인하는 명령어를 쓰시오.,sudo systemctl status app # 관리자 권한으로 명령을 실행합니다. man grep # 명령어 사용법을 확인합니다. export MODE=test # 환경 변수를 설정합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,81,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 실행 중인 프로세스 정보를 실시간으로 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,82,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 실행 중인 프로세스 목록을 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,83,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,특정 프로세스를 종료할 때 사용하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,84,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,파일 시스템의 디스크 사용량을 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,85,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,특정 디렉터리나 파일의 디스크 사용량을 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,86,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,네트워크 인터페이스 정보를 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,87,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,다른 호스트와 네트워크 연결 상태를 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,88,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,모든 사용자의 프로세스를 자세히 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,89,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,PID가 1234인 프로세스를 강제로 종료하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,90,제9장 프로세스·디스크·네트워크 기본 명령어,프로세스·디스크·네트워크,프로세스·디스크·네트워크 명령,Y,지문/정답 명령어/경로 유형 기준 매칭,디스크 사용량을 사람이 읽기 쉬운 단위로 확인하는 명령어를 쓰시오.,top # 실행 중인 프로세스를 실시간 확인합니다. df -h # 디스크 사용량을 보기 쉬운 단위로 확인합니다. ping example.com # 네트워크 연결 상태를 확인합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,91,제10장 실전 혼합 문제,파일 내용 확인,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 설명에 해당하는 명령어를 보기에서 골라 번호를 쓰시오. 설명: 파일 권한을 변경한다. pwd chmod cat mkdir,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,92,제10장 실전 혼합 문제,경로와 디렉터리 이동,기본 터미널 명령어,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 경로와 목표 경로가 다음과 같을 때, 목표 경로로 이동하기 위한 상대경로를 쓰시오. 현재 경로: /project/app/src 목표 경로: /project/test",pwd # 현재 작업 위치를 확인합니다. echo sample # 문자열을 화면에 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,93,제10장 실전 혼합 문제,파일·디렉터리 조작,기본 터미널 명령어,Y,지문/정답 명령어/경로 유형 기준 매칭,main.c 파일을 backup 디렉터리에 복사하는 명령어를 쓰시오.,pwd # 현재 작업 위치를 확인합니다. echo sample # 문자열을 화면에 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,94,제10장 실전 혼합 문제,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,config.txt 파일 권한을 rw-r--r-- 로 설정하는 명령어를 쓰시오.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,95,제10장 실전 혼합 문제,파일 내용 확인,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 명령어의 의미로 알맞은 것을 고르시오. sudo rm test.txt 현재 경로를 출력한다. 관리자 권한으로 test.txt를 삭제한다. test.txt 내용을 출력한다. test.txt 권한을 변경한다.,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,96,제10장 실전 혼합 문제,기본 명령어,기본 터미널 명령어,Y,지문/정답 명령어/경로 유형 기준 매칭,현재 디렉터리 아래에서 이름이 main.py 인 파일을 찾는 명령어를 쓰시오.,pwd # 현재 작업 위치를 확인합니다. echo sample # 문자열을 화면에 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,97,제10장 실전 혼합 문제,파일 내용 확인,기본 터미널 명령어,Y,지문/정답 명령어/경로 유형 기준 매칭,error.log 파일에서 fail 문자열이 포함된 줄을 찾는 명령어를 쓰시오.,pwd # 현재 작업 위치를 확인합니다. echo sample # 문자열을 화면에 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,98,제10장 실전 혼합 문제,권한과 chmod,chmod 권한 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 권한을 숫자로 쓰시오. rwxrw-r--,"chmod 754 run.sh # 소유자 rwx, 그룹 r-x, 기타 r-- 권한입니다.",N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,99,제10장 실전 혼합 문제,관리자·도움말·환경 변수,기본 터미널 명령어,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 중 명령어 사용법을 확인하는 명령어로 알맞은 것을 고르시오. man rm mv cp,pwd # 현재 작업 위치를 확인합니다. echo sample # 문자열을 화면에 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,100,제10장 실전 혼합 문제,파일·디렉터리 조작,기본 터미널 명령어,Y,지문/정답 명령어/경로 유형 기준 매칭,다음 요구사항에 맞는 명령어를 쓰시오. logs 디렉터리를 생성한다. 이미 존재해도 오류가 나지 않게 한다.,pwd # 현재 작업 위치를 확인합니다. echo sample # 문자열을 화면에 출력합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
linux,101,제11장 경로 계산 강화,경로와 디렉터리 이동,상대경로·절대경로 계산,Y,지문/정답 명령어/경로 유형 기준 매칭,"현재 작업 경로와 목표 경로가 다음과 같을 때, 목표 경로로 이동하기 위한 상대경로를 쓰시오. 현재 경로 : /home/user/project/src/module 목표 경로 : /home/user/project/docs",현재: /home/user/project/src 목표: /home/user/project/docs 상대경로: ../docs # 공통 경로를 제외하고 이동합니다.,N,문제별 실제 코드/지문 기준으로 예시를 재매칭했습니다. 예시는 문제와 다른 값·상황으로 구성했습니다.
